prompt,expected_service
Statement 1 | Suppose {s_n} and {t_n} are sequences of compl,abstract_algebra
"Define a binary operation on Z, the set of integers, by the",abstract_algebra
It takes Kate k days to write a GRE math practice test. It t,mathematics
What is the greatest possible area of a triangular region wi,mathematics
"Let f(x,y) = x^2 - 2xy + y^3 for all real x and y. Which of",mathematics
What is the largest order of an element in the group of perm,abstract_algebra
S(n) is a statement about positive integers n such that whe,abstract_algebra
"In xyz-space, what are the coordinates of the point on the p",mathematics
For which integers n such that 3 <= n <= 11 is there only on,abstract_algebra
A tree is a connected graph with no cycles. How many nonisom,mathematics
"Suppose A and B are n x n invertible matrices, where n > 1,",abstract_algebra
Let C be the circle in the yz-plane whose equation is (y - 3,mathematics
Which of the following is an equation of the line tangent to,mathematics
"Let V be the real vector space of all real 2 x 3 matrices,",abstract_algebra
Statement 1 | Suppose sum|a_i| diverges and sum a_i = 2.,abstract_algebra
The maximum number of acute angles in a convex 10-gon in the,geometry
If f(z) is an analytic function that maps the entire finite,mathematics
"A group G in which (ab)^2 = a^2b^2 for all a, b in G is nece",abstract_algebra
If f is a continuously differentiable real-valued function d,mathematics
Suppose A and B are n x n matrices with real entries. Which,mathematics
What is the units digit in the standard decimal expansion of,mathematics
Statement 1 | f : X to Y is continuous and X is compact. f m,mathematics
The region bounded by the curves y = x and y = x^2 in the fi,mathematics
"In the xy-plane, the curve with parametric equations x = cos",mathematics
Which of the following are valid intervals of convergence fo,mathematics
If f: R -> R is a bounded function that is Lebesgue integrab,mathematics
"In the xy-plane, the graph of x^(log y) = y^log x is?",mathematics
For which p is the norm ||x||_p expressable as an inner prod,abstract_algebra
"Let S be a compact topological space, let T be a topological",abstract_algebra
What is the area of an equilateral triangle whose inscribed,mathematics
For which value of n are there exactly two abelian groups of,abstract_algebra
"Which of the following is not always true for x, y, z in R^k?",abstract_algebra
"Let V be the vector space, under the usual operations, of re",abstract_algebra
If V and W are 2-dimensional subspaces of R^4 what are the,clinical_knowledge
The curves y = (sin x + cos x)^4 and y = (sin x - cos x)^4 i,mathematics
If f is a linear transformation from the plane to the real n,college_linear_algebra
How many real roots does the polynomial 2x^5 + 8x - 7 have?,mathematics
A university's mathematics department has 10 professors and,mathematics
Which of the following are true:?,abstract_algebra
In a game two players take turns tossing a fair coin; the wi,mathematics
Which of the following is NOT a group?,abstract_algebra
Let x and y be positive integers such that 3x + 7y is divisi,abstract_algebra
What is the minimum value of the expression x + 4z as a func,mathematics
Let R be a ring and let U and V be (two-sided) ideals of R.,abstract_algebra
The region bounded by the x-axis and the function f(x) = x/(,mathematics
Suppose today is Wednesday. What day of the week will it be,generic_qa
Water drips out of a hole at the vertex of an upside down co,mathematics
Consider the system of linear equations w + 3x + 2y + 2z = 0,mathematics
"If c > 0 and f(x) = e^x - cx for all real numbers x, then th",mathematics
Suppose A is a 3 x 3 matrix such that det(A - lambda I) = -lambda^3 + 3,abstract_algebra
Let y = f(x) be a solution of the differential equation x dy,mathematics
"A fair coin is to be tossed 100 times, with each toss result",mathematics
"Statement 1 | Suppose f : [a, b] is a function and suppose f",mathematics
"Let I != A != -I, where I is the identity matrix and A is a",abstract_algebra
A total of x feet of fencing is to form three sides of a lev,mathematics
"Statement 1 | If A is connected, the closure of A must be co",mathematics
Which of the following sets has the greatest cardinality?,abstract_algebra
Let f(x) be a function whose graph passes through the origin,mathematics
How many structurally distinct Abelian groups have order 72?,abstract_algebra
If the finite group G contains a subgroup of order seven but,abstract_algebra
"Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then the",mathematics
If A is a subset of the real line R and A contains each rati,mathematics
Let M be a 5 x 5 real matrix. Exactly four of the following,abstract_algebra
How many positive numbers x satisfy the equation cos(97x) =,mathematics
For which of the following rings is it possible for the prod,abstract_algebra
The map x -> axa^2 of a group G into itself is a homomorphis,abstract_algebra
"If A is the 2 by 2 matrix whose (i, j) entry is equal to i +",abstract_algebra
"If f : (0, 1) -> (0, 1], then which of the following could be",mathematics
"If a real number x is chosen at random in the interval [0, 3",generic_qa
"The probability that a point (x, y) in R^2 is chosen follows",mathematics
(1+i)^10 = ?,abstract_algebra
"If U and V are 3-dimensional subspaces of R^5, what are the",abstract_algebra
"Let S be the subset of R^2 consisting of all points (x, y) i",mathematics
Which of the following circles has the greatest number of po,mathematics
X is a finite set with the following property: The number of,mathematics
Let T: R^2 -> R^2 be the linear transformation that maps the,mathematics
Who set the world record for the mile race in 1886?,generic_qa
Which of the following statements identifies a chemically ba,anatomy
The complete resynthesis of phosphocreatine after very high,anatomy
A race car attempting to jump a series of 8 buses is set up,college_computer_science
Fatty acids are transported into the mitochondria bound to:,college_chemistry
"Sauna use, sometimes referred to as ""sauna bathing,"" is char",anatomy
Diisopropylfluorophosphate (DFP) binds to the active site of,clinical_knowledge
The process of translation requires the presence of:?,college_biology
Performance enhancing synthetic steroids are based on the st,anatomy
Perchloric acid (HClO4) is considered one of the stronger ac,college_chemistry
A descript amount of 2-bromobutane is placed into a strong s,college_chemistry
"A hedonic teenager of wayward morals, in one night, sequenti",business_ethics
The maximum sustainable power:?,anatomy
A patient comes into the ER looking extremely agitated. They,anatomy
A scientist carrying out experiments on hearing aids fits 30,generic_qa
The transcription of DNA to a molecule of messenger RNA occu,anatomy
A new enzyme is found in a transgenic mice that participates,clinical_knowledge
"For a very weak base, the pKb of a solution would likely be:",chemistry
The genome is:?,anatomy
Which of the following are steroid-based molecules?,medicine
Most of the free fatty acids are transported in the blood:?,anatomy
Which of the following factors can affect enzyme activity?,clinical_knowledge
Living cells require constant interaction with the outside e,college_biology
Embedded in the inner membrane of the mitochondrion are:?,anatomy
A segment of DNA from a lab mouse is determined to be 5' - G,college_biology
"While working on a scene for an action movie, a sound techni",college_computer_science
"An object rests on a plane, with an angle of incline, and an",mathematics
David is a nationally ranked cellist who recently accepted a,business_ethics
A common heart defect in humans is a ventricular septal defe,anatomy
"When preparing for the MCAT exam, a student begins studying",college_computer_science
Two scientists at a conference on evolution take to the stag,anatomy
A source emits a sound from one medium with a certain veloci,astronomy
The energy charge of the cell is:?,medicine
The body compensates for increased environmental temperature,anatomy
Which of the following releases most energy when completely,clinical_knowledge
An individual is born with a mutation causing her to partial,anatomy
Women's world record performances have improved rapidly in r,generic_qa
"During muscular contraction, interactions between myosin and",anatomy
The activity of creatine kinase is:?,anatomy
A teacher sets up a reward system for her elementary school,business_ethics
The net production of ATP via substrate-level phosphorylatio,anatomy
Pregnancy tests are extremely sensitive and function by dete,anatomy
The son of a bricklayer goes to college and i) becomes a tea,generic_qa
DNA polymerase creates new DNA by adding complimentary nucle,college_biology
How many CO2 and ATP molecules are formed during one complet,college_chemistry
A young child is brought to a psychologist for evaluation of,generic_qa
"In a fit of passion, the spectator of a political debate exc",business_ethics
Neonatal Respiratory Distress Syndrome (NRDS) is a serious c,anatomy
"Using this formula, if a reaction was provided with 84g of e",college_chemistry
"Sauna use, sometimes referred to as ""sauna bathing,"" is char",anatomy
Which of the following is not an amino acid?,anatomy
Approximately how many kJ of energy are expended if an athle,medicine
The low intake of carbohydrate in the diet:?,anatomy
Which of the following processes is not used to modify prote,anatomy
Which of the following promotes glucose and amino acid uptak,anatomy
"When branched chain amino acids are deaminated in muscle, th",college_chemistry
"A certain molecule acts by binding to cytochrome oxidase A3,",anatomy
"In response to period of extreme psychological trauma, a pat",clinical_knowledge
Endurance training increases the muscle's capacity to:?,anatomy
Metabolism is determined by the:?,anatomy
In order to determine the doppler shift in perceived sound f,college_computer_science
The key attribute in successful marathon running is:?,generic_qa
Which of the following phases are common to cells undergoing,college_biology
If the mean rate of oxygen consumption of a male athlete dur,medicine
"In a double stranded molecule of DNA, the ratio of purines :",college_biology
"Sauna use, sometimes referred to as ""sauna bathing,"" is char",anatomy
Karen is a college student working on developing a stronger,business_ethics
Phophocreatine resynthesis during recovery from exercise is,anatomy
A thin layer chromatography is performed on both the reactan,college_chemistry
"The synthesis of glucose from lactate, glycerol, or amino ac",college_chemistry
After what period of time does maximal dynamic exercise beco,generic_qa
Which of the following best accounts for the negative slope,astronomy
Mg(OH)2 is slowly dissolved in 500 mL of 25 C water until t,college_chemistry
Myoclonic epilepsy and ragged-red fiber (MERRF) is an extrem,anatomy
Selective Androgen Receptor Modulators (SARMs) are:?,medicine
An action potential arriving at the motor endplate causes re,anatomy
"All of the following are example of sensory, or neural, adap",anatomy
"A scientist, using electrodes, is stimulating a group of neu",anatomy
The beta-oxidation of a molecule of palmitic acid,clinical_knowledge
What is the most likely outcome of this modification?,college_biology
Glycolysis is the name given to the pathway involving the co,college_biology
A psychologist conducts an experiment in which subjects are,generic_qa
Which of the following is thought to be implicated in the de,anatomy
A muscle fibre relaxes when:?,anatomy
The pyruvate dehydrogenase complex:?,anatomy
Hydrogen ions are formed when:?,college_chemistry
Our genetic material is made up of:?,college_biology
A dentist that is performing procedures in his clinic is bro,business_ethics
Vygotsky's sociocultural development theory attempts to desc,anatomy
A young man working with a therapist on becoming more produc,business_ethics
What type of covalent bonds link the amino acids in a protei,college_chemistry
"Walking down a street late at night, an adult male pedestria",business_ethics
"Sauna use, sometimes referred to as ""sauna bathing,"" is char",anatomy
Muscle lactate production increases when:?,anatomy
"Triacylglycerides consist of a ribose backbone, a glycerol b",college_chemistry
Noncompetitive inhibition differs from uncompetitive inhibit,clinical_knowledge
Tyler is a high school student who is planning on becoming a,college_computer_science
"In nerve cells, microtubule-associated proteins (MAPs) most",anatomy
The trigger to initiate the contractile process in skeletal,anatomy
The sarcoplasmic reticulum in muscle cells acts as a:?,anatomy
Alterations in which neurotransmitters in the brain by pharm,anatomy
Oxygen is used:?,college_chemistry
Mutations are errors in DNA that:?,generic_qa
The enzymes of glycolysis are located in the:?,anatomy
Rational choice theory is premised on the concept that actio,business_ethics
Which products of ADP degradation increase in concentration,anatomy
The rate limiting enzyme of glycolysis is:?,anatomy
A fundamental cause of fatigue in high intensity exercise is,clinical_knowledge
The rate of blood lactate accumulation is determined by:?,clinical_knowledge
Type I muscle fibres have the following characteristics:?,anatomy
"If a gas occupies 0.1L at 200atm, what will its volume be at",college_chemistry
Assuming the circulatory system in humans obeys Bernoulli's,anatomy
Sodium bicarbonate ingestion improves middle distance runnin,medicine
An individual presents to the clinic for initial evaluation,generic_qa
Which of the following can act as an intracellular buffer to,anatomy
A team of engineers constructing signal lights for airplanes,business_ethics
New York City is home to over 7 million inhabitants from a d,generic_qa
Prosthetic groups are:?,anatomy
Codons are composed of:?,college_biology
In games like soccer the blood lactate concentration:?,anatomy
All of the following are true regarding the function of neur,anatomy
Which of the following is true?,anatomy
Which of the following statements is false?,anatomy
The most rapid method to resynthesize ATP during exercise is,clinical_knowledge
"The electron transport chain, which is embedded in the mitoc",anatomy
Which of the following molecules will stop being produced fi,clinical_knowledge
"As a result of substance abuse throughout adolescence, a you",anatomy
Glycogen breakdown in muscle initially results in the format,college_biology
A wrestler attempting to lose weight for a match in December,generic_qa
"In an SDS-PAGE procedure, the SDS serves as a detergent. Why",clinical_knowledge
"For very high force contractions lasting 1-2 seconds, the in",anatomy
Which of the following factors does not influence success in,generic_qa
The lining of the digestive tract and the respiratory tract,anatomy
A transmembrane protein being isolated in the laboratory is,anatomy
Which of the following nucleotide bases is not found in RNA?,anatomy
Fast-twitch fibres contain:?,anatomy
The conversion of one molecule of glucose to two molecules o,college_biology
Acute Myeloid Leukemia is a malignant cancer in which myeloi,anatomy
Lactate and hydrogen ions leave the muscle:?,anatomy
There are five stages of mitosis that must be carried out co,anatomy
A study examined admissions to exceptionally selective colle,business_ethics
A patient comes into the hospital after being bit by a dog w,medicine
The World Systems Theory divides the world as a unit into th,business_ethics
Kinase reactions:?,clinical_knowledge
The main fate of lactate that leaves muscle and enters the c,anatomy
The ATP store in muscle can only supply energy in high inten,anatomy
Glycogen breakdown in exercising muscle is activated by:?,anatomy
"According to attachment theory, which of the following child",generic_qa
Creatine is synthesized from:?,anatomy
The hypothalamus controls the stress response of the body by,anatomy
A local politician starts a task force to reduce prejudice a,business_ethics
The energy for all forms of muscle contraction is provided b,anatomy
How can several different proteins be produced from the same,college_biology
Phosphocreatine in the muscle cell is found in:?,anatomy
A scientist using mouse models to determine the response of,anatomy
The coding sequences of genes are called:?,college_biology
Each of the following is an example of the transmission of k,generic_qa
One of the many reasons that the eukaryotic cell can possess,clinical_knowledge
Anaerobic metabolism refers to the generation of ATP:?,anatomy
Which of the following molecules does not form part of DNA?,college_chemistry
How many electrons does gold (Au) possess that have a quantu,college_chemistry
"Sauna use, sometimes referred to as ""sauna bathing,"" is char",anatomy
With an increasing number of sprints the:?,anatomy
"Fire hoses always have a nozzle on the end of the hose, whic",college_computer_science
Pairs of electrons carried in the form FADH2 and NADH+H,college_chemistry
The energy released from the breakdown of the high-energy ph,anatomy
The sex of a child is dictated by the inheritance of:?,anatomy
The blood glucose concentration during 80-90 minutes of inte,anatomy
"During DNA replication, mistakes are coded into the leading",clinical_knowledge
Which of the following statements is false?,clinical_knowledge
Each of the following are aspects of the McDonaldization of,business_ethics
The descending loop of Henle of the nephron of the kidney is,anatomy
